Item ID,Name,Color,Size,SKU,Sale Date,Listing Amount,Sale Fees + Shipping,Net Sale,Purchase Subtotal,Purchase Tax,Purchase Shipping,Purchase Total,Profit,Sale Platform,Imported From
35618473,Nike Air Max 97 Black White,Black/White,11,921826-001,07/21/2024,$86.00,$10.60,$75.40,$65.98,$0.00,$0.00,$65.98,$9.42,,upc_scan
35618993,Nike Air Force 1 Low '07 Year of the Dragon (2024),Sail/Vapor Green/Sail,8.5,FZ5052-131,07/21/2024,$117.00,$13.70,$103.30,$71.98,$0.00,$0.00,$71.98,$31.32,,upc_scan
35617397,Jordan 1 Retro High OG Artisanal Team Red,White/Team Red,7,DZ5485-160,07/22/2024,$98.00,$10.47,$87.53,$41.98,$0.00,$0.00,$41.98,$45.55,,upc_scan
33412182,Nike Air VaporMax Plus Cool Grey,Wolf Grey/Dark Grey-Metallic Silver,12.5,924453-005,07/22/2024,$179.00,$19.90,$159.10,$69.97,$0.00,$0.00,$69.97,$89.13,,upc_scan
35618999,Nike Air Force 1 Low '07 Year of the Dragon (2024),Sail/Vapor Green/Sail,9.5,FZ5052-131,07/22/2024,$121.00,$12.77,$108.23,$71.98,$0.00,$0.00,$71.98,$36.25,,upc_scan
35619634,Nike Air Max 97 Photon Dust Malachite,Photon Dust/Dark Obsidian/White/Malachite,9.5,921826-021,07/22/2024,$88.75,$0.00,$88.75,$62.98,$0.00,$0.00,$62.98,$25.77,alias,upc_scan
35617393,Jordan 1 Retro High OG Artisanal Team Red,White/Team Red,6,DZ5485-160,07/22/2024,$112.49,$0.00,$112.49,$41.98,$0.00,$0.00,$41.98,$70.51,alias,upc_scan
34490832,Jordan 2 Retro Origins,White/Fire Red-Fir-Sail-Cement Grey,11,DR8884-101,07/22/2024,$78.20,$0.00,$78.20,$65.98,$0.00,$0.00,$65.98,$12.22,alias,upc_scan
33328594,Nike Air Max 95 Premium Atlanta,Cool Grey/Anthracite/Total Orange/Iron Grey/University Red/Picante Red,9,FZ4125-060,07/22/2024,$81.27,$0.00,$81.27,$66.47,$0.00,$0.00,$66.47,$14.80,alias,upc_scan
33325983,Nike Air VaporMax Plus Cool Grey,Wolf Grey/Dark Grey-Metallic Silver,12,924453-005,07/22/2024,$129.18,$0.00,$129.18,$69.97,$0.00,$0.00,$69.97,$59.21,alias,upc_scan
35619633,Nike Air Max 97 Photon Dust Malachite,Photon Dust/Dark Obsidian/White/Malachite,9,921826-021,07/23/2024,$122.00,$12.87,$109.13,$62.98,$0.00,$0.00,$62.98,$46.15,,upc_scan
35873580,Jordan 7 Retro White Infrared,White/Black/Crimson,9,CU9307-160,07/23/2024,$101.94,$0.00,$101.94,$89.99,$0.00,$0.00,$89.99,$11.95,alias,upc_scan
35619427,Nike LeBron 20 Laser Orange,Laser Orange/Racer Blue/Hyper Pink/White,10.5,DJ5422-801/DJ5423-801,07/23/2024,$85.24,$0.00,$85.24,$53.98,$0.00,$0.00,$53.98,$31.26,alias,upc_scan
34568434,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,12,924453-004,07/23/2024,$116.00,$0.00,$116.00,$59.38,$0.00,$0.00,$59.38,$56.62,alias,upc_scan
35873473,Nike Air Max 1 '86 OG Golf White Black,White/Black,11.5,DV1403-110,07/23/2024,$99.00,$10.57,$88.43,$64.78,$0.00,$0.00,$64.78,$23.65,,upc_scan
35677754,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,10,DV2916-003/DV2917-003,07/23/2024,$82.00,$8.87,$73.13,$50.98,$0.00,$0.00,$50.98,$22.15,,upc_scan
35030434,Nike P-6000 Black Cool Grey,Black/White/Cool Grey,8.5,CD6404-003,07/23/2024,$72.00,$7.87,$64.13,$44.20,$0.00,$0.00,$44.20,$19.93,,manual
35915425,Nike Pegasus Trail 3 Gore-Tex Black Dark Smoke Grey,Black/Dark Smoke Grey/Iron Grey/Black,8,DC8793-001,07/23/2024,$84.00,$9.07,$74.93,$65.98,$0.00,$0.00,$65.98,$8.95,,upc_scan
35619126,Nike Killshot 2 Leather Sail Oil Grey Gum,Sail/Oil Grey-Gum Yellow,10,432997-121,07/23/2024,$66.00,$8.98,$57.02,$50.99,$0.00,$0.00,$50.99,$6.03,,upc_scan
35921761,Nike Air Force 1 PLT.AF.ORM Black (Women's),Black/White/Black/Anthracite,9,DJ9946-001,07/23/2024,$76.00,$8.27,$67.73,$59.94,$0.00,$0.00,$59.94,$7.79,,upc_scan
35873477,Nike Air Max 1 '86 OG Golf White Black,White/Black,11,DV1403-110,07/24/2024,$103.00,$10.97,$92.03,$64.78,$0.00,$0.00,$64.78,$27.25,,upc_scan
34568433,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,11.5,924453-004,07/24/2024,$59.38,$0.00,$59.38,$59.38,$0.00,$0.00,$59.38,$0.00,Returned to Nike,upc_scan
34417051,Nike Air Force 1 '07 Low Color of the Month University Red Gum,White/University Red/Gum Yellow,9.5,DJ3911-102,07/24/2024,$87.00,$0.00,$87.00,$40.47,$0.00,$0.00,$40.47,$46.53,alias,upc_scan
35618998,Nike Air Force 1 Low '07 Year of the Dragon (2024),Sail/Vapor Green/Sail,9.5,FZ5052-131,07/24/2024,$117.00,$12.37,$104.63,$71.98,$0.00,$0.00,$71.98,$32.65,,upc_scan
35876245,Nike Air Max 95 Essential Triple Black,Black/Black,7.5,CI3705-001,07/24/2024,$112.00,$11.87,$100.13,$96.94,$0.00,$0.00,$96.94,$3.19,,upc_scan
35978387,Jordan 1 Retro High OG Latte (Women's),Black/Legend Medium Brown/White/Sail,8.5,FD2596-021,07/24/2024,$133.00,$13.97,$119.03,$101.98,$0.00,$0.00,$101.98,$17.05,,upc_scan
35030432,Nike P-6000 Black Cool Grey,Black/White/Cool Grey,8.5,CD6404-003,07/24/2024,$69.00,$7.74,$61.26,$44.20,$0.00,$0.00,$44.20,$17.06,,manual
35502821,Nike LeBron 20 Laser Orange,Laser Orange/Racer Blue/Hyper Pink/White,12,DJ5422-801/DJ5423-801,07/25/2024,$97.00,$10.37,$86.63,$62.97,$0.00,$0.00,$62.97,$23.66,,upc_scan
35618990,Nike Air Force 1 Low '07 Year of the Dragon (2024),Sail/Vapor Green/Sail,8.5,FZ5052-131,07/25/2024,$99.36,$4.00,$95.36,$71.98,$0.00,$0.00,$71.98,$23.38,Poizon,upc_scan
35978386,Jordan 1 Retro High OG Latte (Women's),Black/Legend Medium Brown/White/Sail,8.5,FD2596-021,07/25/2024,$133.00,$13.97,$119.03,$101.98,$0.00,$0.00,$101.98,$17.05,,upc_scan
35978385,Jordan 1 Retro High OG Latte (Women's),Black/Legend Medium Brown/White/Sail,8.5,FD2596-021,07/25/2024,$132.00,$13.87,$118.13,$101.98,$0.00,$0.00,$101.98,$16.15,,upc_scan
35978384,Jordan 1 Retro High OG Latte (Women's),Black/Legend Medium Brown/White/Sail,8.5,FD2596-021,07/26/2024,$132.00,$13.87,$118.13,$101.98,$0.00,$0.00,$101.98,$16.15,,upc_scan
35978383,Jordan 1 Retro High OG Latte (Women's),Black/Legend Medium Brown/White/Sail,8.5,FD2596-021,07/26/2024,$131.00,$13.77,$117.23,$101.98,$0.00,$0.00,$101.98,$15.25,,upc_scan
35619557,Jordan 1 Retro High OG Mauve,White/Sky J Mauve/White,13,DZ5485-105,07/26/2024,$85.00,$9.30,$75.70,$41.98,$0.00,$0.00,$41.98,$33.72,,upc_scan
35978380,Jordan 1 Retro High OG Latte (Women's),Black/Legend Medium Brown/White/Sail,7.5,FD2596-021,07/26/2024,$103.23,$0.00,$103.23,$101.98,$0.00,$0.00,$101.98,$1.25,alias,upc_scan
35618477,Nike Air Max 97 Black White,Black/White,9.5,921826-001,07/26/2024,$76.00,$0.00,$76.00,$65.98,$0.00,$0.00,$65.98,$10.02,alias,upc_scan
35443539,Nike Free Run 5.0 Black White (2021),Black/Dark Smoke Grey-White,10.5,CZ1884-001,07/26/2024,$77.00,$8.50,$68.50,$55.99,$0.00,$0.00,$55.99,$12.51,,manual
35619432,Nike LeBron 20 Laser Orange,Laser Orange/Racer Blue/Hyper Pink/White,10,DJ5422-801/DJ5423-801,07/26/2024,$82.00,$9.00,$73.00,$53.98,$0.00,$0.00,$53.98,$19.02,,upc_scan
35618476,Nike Air Max 97 Black White,Black/White,11,921826-001,07/26/2024,$86.00,$9.41,$76.59,$65.98,$0.00,$0.00,$65.98,$10.61,,upc_scan
35873447,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,10,DV2916-003/DV2917-003,07/27/2024,$78.00,$8.60,$69.40,$50.98,$0.00,$0.00,$50.98,$18.42,,upc_scan
28806286,Nike Dunk Low Rose Whisper (Women's),White/Rose Whisper,7.5,DD1503-118,07/27/2024,$70.72,$0.00,$70.72,$80.50,$0.00,$0.00,$80.50,-$9.78,alias,upc_scan
35618991,Nike Air Force 1 Low '07 Year of the Dragon (2024),Sail/Vapor Green/Sail,8.5,FZ5052-131,07/28/2024,$107.64,$4.00,$103.64,$71.98,$0.00,$0.00,$71.98,$31.66,Poizon,upc_scan
28788952,Nike Dunk Low Rose Whisper (Women's),White/Rose Whisper,7.5,DD1503-118,07/28/2024,$78.63,$0.00,$78.63,$80.50,$0.00,$0.00,$80.50,-$1.87,alias,upc_scan
35876241,Nike Air Max 95 Essential Triple Black,Black/Black,7.5,CI3705-001,08/01/2024,$104.57,$0.00,$104.57,$96.94,$0.00,$0.00,$96.94,$7.63,alias,upc_scan
35502819,Nike LeBron 20 Laser Orange,Laser Orange/Racer Blue/Hyper Pink/White,12,DJ5422-801/DJ5423-801,08/01/2024,$109.00,$10.48,$98.52,$62.97,$0.00,$0.00,$62.97,$35.55,,upc_scan
35873673,Jordan 1 Retro Low OG University Red,White/University Red-White,11,CZ0790-161,08/01/2024,$74.00,$7.89,$66.11,$59.98,$0.00,$0.00,$59.98,$6.13,,upc_scan
35619127,Nike Killshot 2 Leather Sail Oil Grey Gum,Sail/Oil Grey-Gum Yellow,9,432997-121,08/02/2024,$63.00,$7.56,$55.44,$50.99,$0.00,$0.00,$50.99,$4.45,,upc_scan
34956945,Nike Dunk Low New Americana Washed Denim,White/Midnight Navy-Gym Red-Sail,9,FN6881-100,08/02/2024,$75.00,$7.92,$67.08,$53.99,$0.00,$0.00,$53.99,$13.09,,upc_scan
34490831,Jordan 2 Retro Origins,White/Fire Red-Fir-Sail-Cement Grey,10.5,DR8884-101,08/02/2024,$84.00,$8.23,$75.77,$65.98,$0.00,$0.00,$65.98,$9.79,,upc_scan
35915420,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,9.5,DV2916-003/DV2917-003,08/02/2024,$64.15,$0.00,$64.15,$50.98,$0.00,$0.00,$50.98,$13.17,alias,upc_scan
35617394,Jordan 1 Retro High OG Artisanal Team Red,White/Team Red,6,DZ5485-160,08/02/2024,$108.97,$0.00,$108.97,$41.98,$0.00,$0.00,$41.98,$66.99,alias,upc_scan
35915415,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,10,DV2916-003/DV2917-003,08/02/2024,$78.00,$8.02,$69.98,$50.98,$0.00,$0.00,$50.98,$19.00,,upc_scan
35029397,Nike Air Max 2017 Black Anthracite,Black/White-Anthracite,11,849559-001,08/02/2024,$98.00,$9.49,$88.51,$77.98,$0.00,$0.00,$77.98,$10.53,,upc_scan
35029396,Nike Air Max 2017 Black Anthracite,Black/White-Anthracite,11,849559-001,08/02/2024,$98.00,$9.49,$88.51,$77.98,$0.00,$0.00,$77.98,$10.53,,upc_scan
35030431,Nike P-6000 Black Cool Grey,Black/White/Cool Grey,8.5,CD6404-003,08/02/2024,$93.00,$9.04,$83.96,$44.20,$0.00,$0.00,$44.20,$39.76,,manual
35619128,Nike Killshot 2 Leather Sail Oil Grey Gum,Sail/Oil Grey-Gum Yellow,10.5,432997-121,08/03/2024,$76.00,$7.95,$68.05,$50.99,$0.00,$0.00,$50.99,$17.06,,upc_scan
35876244,Nike Air Max 95 Essential Triple Black,Black/Black,7.5,CI3705-001,08/03/2024,$116.00,$11.11,$104.89,$96.94,$0.00,$0.00,$96.94,$7.95,,upc_scan
35876243,Nike Air Max 95 Essential Triple Black,Black/Black,7.5,CI3705-001,08/03/2024,$115.00,$11.02,$103.98,$96.94,$0.00,$0.00,$96.94,$7.04,,upc_scan
34417049,Nike Air Force 1 '07 Low Color of the Month University Red Gum,White/University Red/Gum Yellow,10,DJ3911-102,08/04/2024,$74.00,$7.89,$66.11,$40.47,$0.00,$0.00,$40.47,$25.64,,upc_scan
34417054,Nike Air Force 1 '07 Low Color of the Month University Red Gum,White/University Red/Gum Yellow,10.5,DJ3911-102,08/04/2024,$73.00,$7.86,$65.14,$40.47,$0.00,$0.00,$40.47,$24.67,,upc_scan
36527148,ASICS Gel-1130 Dark Neptune,White/Dark Neptune,9.5,1201A256-121,08/04/2024,$102.81,$0.00,$102.81,$101.88,$0.00,$0.00,$101.88,$0.93,alias,upc_scan
36526725,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,10,1201A789-020,08/04/2024,$148.51,$0.00,$148.51,$139.43,$0.00,$0.00,$139.43,$9.08,alias,upc_scan
35502820,Nike LeBron 20 Laser Orange,Laser Orange/Racer Blue/Hyper Pink/White,12,DJ5422-801/DJ5423-801,08/04/2024,$83.48,$0.00,$83.48,$62.97,$0.00,$0.00,$62.97,$20.51,alias,upc_scan
34253617,Jordan 2 Retro Origins,White/Fire Red-Fir-Sail-Cement Grey,9,DR8884-101,08/04/2024,$86.12,$0.00,$86.12,$65.98,$0.00,$0.00,$65.98,$20.14,alias,upc_scan
35618482,Nike Air Max 97 Black White,Black/White,11.5,921826-001,08/04/2024,$90.00,$8.77,$81.23,$65.98,$0.00,$0.00,$65.98,$15.25,,upc_scan
34417053,Nike Air Force 1 '07 Low Color of the Month University Red Gum,White/University Red/Gum Yellow,10.5,DJ3911-102,08/04/2024,$78.00,$8.02,$69.98,$40.47,$0.00,$0.00,$40.47,$29.51,,upc_scan
36526716,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,13,1201A789-020,08/05/2024,$165.00,$16.18,$148.82,$139.43,$0.00,$0.00,$139.43,$9.39,,upc_scan
36526722,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,10.5,1201A789-020,08/05/2024,$140.61,$0.00,$140.61,$139.43,$0.00,$0.00,$139.43,$1.18,alias,upc_scan
35618995,Nike Air Force 1 Low '07 Year of the Dragon (2024),Sail/Vapor Green/Sail,9.5,FZ5052-131,08/05/2024,$101.56,$0.00,$101.56,$71.98,$0.00,$0.00,$71.98,$29.58,Poizon,upc_scan
36526718,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,13,1201A789-020,08/05/2024,$165.00,$16.18,$148.82,$139.43,$0.00,$0.00,$139.43,$9.39,,upc_scan
27565446,Nike Blazer Low 77 Vintage White Black,White/Sail-Black,10,DA6464-101/DA6364-101,08/05/2024,$64.00,$7.59,$56.41,$44.08,$0.00,$0.00,$44.08,$12.33,,spreadsheet
35876242,Nike Air Max 95 Essential Triple Black,Black/Black,7.5,CI3705-001,08/05/2024,$115.00,$11.02,$103.98,$96.94,$0.00,$0.00,$96.94,$7.04,,upc_scan
36526721,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,10.5,1201A789-020,08/06/2024,$160.00,$15.73,$144.27,$139.43,$0.00,$0.00,$139.43,$4.84,,upc_scan
35618992,Nike Air Force 1 Low '07 Year of the Dragon (2024),Sail/Vapor Green/Sail,8.5,FZ5052-131,08/06/2024,$112.90,$0.00,$112.90,$71.98,$0.00,$0.00,$71.98,$40.92,alias,upc_scan
35915421,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,9.5,DV2916-003/DV2917-003,08/06/2024,$64.15,$0.00,$64.15,$50.98,$0.00,$0.00,$50.98,$13.17,alias,upc_scan
36526717,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,13,1201A789-020,08/06/2024,$162.57,$0.00,$162.57,$139.43,$0.00,$0.00,$139.43,$23.14,alias,upc_scan
36526712,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,12,1201A789-020,08/06/2024,$137.09,$0.00,$137.09,$139.43,$0.00,$0.00,$139.43,-$2.34,alias,upc_scan
36526723,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,10,1201A789-020,08/06/2024,$148.51,$0.00,$148.51,$139.43,$0.00,$0.00,$139.43,$9.08,alias,upc_scan
36526720,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,10.5,1201A789-020,08/06/2024,$144.12,$0.00,$144.12,$139.43,$0.00,$0.00,$139.43,$4.69,alias,upc_scan
36526719,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,10.5,1201A789-020,08/06/2024,$144.12,$0.00,$144.12,$139.43,$0.00,$0.00,$139.43,$4.69,alias,upc_scan
35619431,Nike LeBron 20 Laser Orange,Laser Orange/Racer Blue/Hyper Pink/White,10,DJ5422-801/DJ5423-801,08/06/2024,$80.84,$0.00,$80.84,$53.98,$0.00,$0.00,$53.98,$26.86,alias,upc_scan
35618997,Nike Air Force 1 Low '07 Year of the Dragon (2024),Sail/Vapor Green/Sail,9.5,FZ5052-131,08/06/2024,$111.57,$0.00,$111.57,$71.98,$0.00,$0.00,$71.98,$39.59,Poizon,upc_scan
35618996,Nike Air Force 1 Low '07 Year of the Dragon (2024),Sail/Vapor Green/Sail,9.5,FZ5052-131,08/06/2024,$117.76,$0.00,$117.76,$71.98,$0.00,$0.00,$71.98,$45.78,alias,upc_scan
34576738,Nike Air Force 1 '07 Low Color of the Month University Red Gum,White/University Red/Gum Yellow,9.5,DJ3911-102,08/06/2024,$87.00,$0.00,$87.00,$48.47,$0.00,$0.00,$48.47,$38.53,alias,upc_scan
34253857,Nike Air VaporMax Plus Rainbow,White/White-Neptune Blue-Dynamic Yellow,13,924453-103,08/06/2024,$95.99,$0.00,$95.99,$95.99,$0.00,$0.00,$95.99,$0.00,Returned to Nike,upc_scan
34253798,Nike Air VaporMax 2023 Flyknit Light Ultramarine,Light Ultramarine/Polar/Polar/Pure Platinum,12,DV1678-500,08/06/2024,$95.99,$0.00,$95.99,$95.99,$0.00,$0.00,$95.99,$0.00,Returned to Nike,upc_scan
34253797,Nike Air VaporMax 2023 Flyknit Light Ultramarine,Light Ultramarine/Polar/Polar/Pure Platinum,12,DV1678-500,08/06/2024,$95.99,$0.00,$95.99,$95.99,$0.00,$0.00,$95.99,$0.00,Returned to Nike,upc_scan
34253796,Nike Air VaporMax 2023 Flyknit Light Ultramarine,Light Ultramarine/Polar/Polar/Pure Platinum,12,DV1678-500,08/06/2024,$95.99,$0.00,$95.99,$95.99,$0.00,$0.00,$95.99,$0.00,Returned to Nike,upc_scan
34253795,Nike Air VaporMax 2023 Flyknit Light Ultramarine,Light Ultramarine/Polar/Polar/Pure Platinum,12,DV1678-500,08/06/2024,$95.99,$0.00,$95.99,$95.99,$0.00,$0.00,$95.99,$0.00,Returned to Nike,upc_scan
35619430,Nike LeBron 20 Laser Orange,Laser Orange/Racer Blue/Hyper Pink/White,10.5,DJ5422-801/DJ5423-801,08/06/2024,$82.00,$8.13,$73.87,$53.98,$0.00,$0.00,$53.98,$19.89,,upc_scan
36611442,Nike Air Huarache OG Orca,Black/White/Black,9,DD1068-001,08/06/2024,$60.00,$2.47,$57.53,$45.48,$0.00,$0.00,$45.48,$12.05,,upc_scan
36618604,Nike Dunk Mid Premium Halloween Headless Horseman,Black/Smoke Grey/Campfire Orange/Black,10.5,FQ8749-010,08/06/2024,$95.00,$3.52,$91.48,$59.48,$0.00,$0.00,$59.48,$32.00,,upc_scan
36620664,Nike LeBron 21 Aragonite,Jade Ice/Emerald Rise/Platinum Violet/Terra Blush,9.5,HF5466-300/HF5467-300,08/06/2024,$57.00,$2.38,$54.62,$48.98,$0.00,$0.00,$48.98,$5.64,,upc_scan
36526715,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,12,1201A789-020,08/06/2024,$156.00,$5.35,$150.65,$139.43,$0.00,$0.00,$139.43,$11.22,,upc_scan
36526710,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,12,1201A789-020,08/07/2024,$156.00,$5.35,$150.65,$139.43,$0.00,$0.00,$139.43,$11.22,,upc_scan
36637991,Nike ZoomX Vaporfly 3 White Particle Grey,White/Particle Grey/Metallic Silver/Dark Smoke Grey,12.5,DV4129-100,08/07/2024,$156.00,$5.35,$150.65,$125.97,$0.00,$0.00,$125.97,$24.68,,upc_scan
36619487,Jordan 3 Retro Green Glow,Black/Green Glow/Wolf Grey/White,12,CT8532-031,08/07/2024,$158.00,$5.41,$152.59,$140.00,$0.00,$0.00,$140.00,$12.59,,upc_scan
35618479,Nike Air Max 97 Black White,Black/White,9.5,921826-001,08/07/2024,$82.00,$3.13,$78.87,$65.98,$0.00,$0.00,$65.98,$12.89,,upc_scan
36526711,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,12,1201A789-020,08/07/2024,$151.00,$5.20,$145.80,$139.43,$0.00,$0.00,$139.43,$6.37,,upc_scan
36569243,Nike P-6000 Black Cool Grey,Black/White/Cool Grey,11,CD6404-003,08/07/2024,$81.00,$3.10,$77.90,$55.99,$0.00,$0.00,$55.99,$21.91,,manual
35618994,Nike Air Force 1 Low '07 Year of the Dragon (2024),Sail/Vapor Green/Sail,9.5,FZ5052-131,08/07/2024,$120.39,$0.00,$120.39,$71.98,$0.00,$0.00,$71.98,$48.41,alias,upc_scan
28806289,Nike Dunk Low Rose Whisper (Women's),White/Rose Whisper,6.5,DD1503-118,08/07/2024,$83.90,$0.00,$83.90,$80.50,$0.00,$0.00,$80.50,$3.40,alias,upc_scan
36526724,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,10,1201A789-020,08/07/2024,$159.00,$5.44,$153.56,$139.43,$0.00,$0.00,$139.43,$14.13,,upc_scan
36637990,Nike ZoomX Vaporfly 3 White Particle Grey,White/Particle Grey/Metallic Silver/Dark Smoke Grey,10.5,DV4129-100,08/07/2024,$156.00,$14.71,$141.29,$125.97,$0.00,$0.00,$125.97,$15.32,,upc_scan
36637599,Nike LeBron 21 Aragonite,Jade Ice/Emerald Rise/Platinum Violet/Terra Blush,10,HF5466-300/HF5467-300,08/07/2024,$68.00,$9.04,$58.96,$48.97,$0.00,$0.00,$48.97,$9.99,,upc_scan
35619424,Nike LeBron 20 Laser Orange,Laser Orange/Racer Blue/Hyper Pink/White,12,DJ5422-801/DJ5423-801,08/07/2024,$90.00,$8.77,$81.23,$53.98,$0.00,$0.00,$53.98,$27.25,,upc_scan
35915412,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,10,DV2916-003/DV2917-003,08/07/2024,$78.00,$8.02,$69.98,$50.98,$0.00,$0.00,$50.98,$19.00,,upc_scan
35619554,Jordan 1 Retro High OG Mauve,White/Sky J Mauve/White,13,DZ5485-105,08/07/2024,$79.00,$9.37,$69.63,$41.98,$0.00,$0.00,$41.98,$27.65,,upc_scan
35873476,Nike Air Max 1 '86 OG Golf White Black,White/Black,11,DV1403-110,08/08/2024,$89.00,$8.69,$80.31,$64.78,$0.00,$0.00,$64.78,$15.53,,upc_scan
35618478,Nike Air Max 97 Black White,Black/White,9.5,921826-001,08/08/2024,$81.00,$8.10,$72.90,$65.98,$0.00,$0.00,$65.98,$6.92,,upc_scan
35617400,Jordan 1 Retro High OG Artisanal Team Red,White/Team Red,5.5,DZ5485-160,08/08/2024,$103.70,$0.00,$103.70,$41.98,$0.00,$0.00,$41.98,$61.72,alias,upc_scan
35873475,Nike Air Max 1 '86 OG Golf White Black,White/Black,11,DV1403-110,08/08/2024,$87.00,$8.50,$78.50,$64.78,$0.00,$0.00,$64.78,$13.72,,upc_scan
36730711,Jordan 2 Retro Origins,White/Fire Red-Fir-Sail-Cement Grey,13,DR8884-101,08/08/2024,$96.00,$10.64,$85.36,$59.99,$0.00,$0.00,$59.99,$25.37,,manual
36637989,Nike ZoomX Vaporfly 3 White Particle Grey,White/Particle Grey/Metallic Silver/Dark Smoke Grey,10.5,DV4129-100,08/08/2024,$156.00,$14.71,$141.29,$125.97,$0.00,$0.00,$125.97,$15.32,,upc_scan
34956953,Nike Dunk Low New Americana Washed Denim,White/Midnight Navy-Gym Red-Sail,8.5,FN6881-100,08/08/2024,$72.00,$7.83,$64.17,$53.99,$0.00,$0.00,$53.99,$10.18,,upc_scan
35619586,Jordan 1 Retro High OG Mauve,White/Sky J Mauve/White,11,DZ5485-105,08/09/2024,$80.00,$8.07,$71.93,$59.98,$0.00,$0.00,$59.98,$11.95,,upc_scan
36637994,Nike ZoomX Vaporfly 3 White Particle Grey,White/Particle Grey/Metallic Silver/Dark Smoke Grey,11,DV4129-100,08/09/2024,$149.00,$14.09,$134.91,$125.97,$0.00,$0.00,$125.97,$8.94,,upc_scan
36526730,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,11,1201A789-020,08/09/2024,$148.00,$14.12,$133.88,$139.43,$0.00,$0.00,$139.43,-$5.55,,upc_scan
36784406,Nike Air Force 1 Mid SP Off-White Varsity Maize,White/White/Varsity Maize,10,DR0500-101,08/09/2024,$109.84,$0.00,$109.84,$89.99,$0.00,$0.00,$89.99,$19.85,alias,upc_scan
36748830,Nike Air Force 1 Mid SP Off-White Varsity Maize,White/White/Varsity Maize,11,DR0500-101,08/09/2024,$102.81,$0.00,$102.81,$89.99,$0.00,$0.00,$89.99,$12.82,alias,upc_scan
36525618,adidas Yeezy Slide Salt,Salt/Salt/Salt,5,ID5480,08/09/2024,$72.06,$0.00,$72.06,$75.08,$0.00,$0.00,$75.08,-$3.02,alias,upc_scan
35619584,Jordan 1 Retro High OG Mauve,White/Sky J Mauve/White,11.5,DZ5485-105,08/09/2024,$85.00,$8.32,$76.68,$59.98,$0.00,$0.00,$59.98,$16.70,,upc_scan
36637988,Nike ZoomX Vaporfly 3 White Particle Grey,White/Particle Grey/Metallic Silver/Dark Smoke Grey,10.5,DV4129-100,08/09/2024,$156.00,$14.71,$141.29,$125.97,$0.00,$0.00,$125.97,$15.32,,upc_scan
36637594,Nike LeBron 21 Aragonite,Jade Ice/Emerald Rise/Platinum Violet/Terra Blush,12,HF5466-300/HF5467-300,08/09/2024,$68.00,$9.04,$58.96,$48.97,$0.00,$0.00,$48.97,$9.99,,upc_scan
36637778,Nike Dunk Mid Premium Halloween Headless Horseman,Black/Smoke Grey/Campfire Orange/Black,10.5,FQ8749-010,08/09/2024,$108.00,$10.39,$97.61,$59.47,$0.00,$0.00,$59.47,$38.14,,upc_scan
28788950,Nike Dunk Low Rose Whisper (Women's),White/Rose Whisper,8.5,DD1503-118,08/09/2024,$76.00,$0.00,$76.00,$80.50,$0.00,$0.00,$80.50,-$4.50,alias,upc_scan
35619429,Nike LeBron 20 Laser Orange,Laser Orange/Racer Blue/Hyper Pink/White,10.5,DJ5422-801/DJ5423-801,08/09/2024,$82.00,$8.13,$73.87,$53.98,$0.00,$0.00,$53.98,$19.89,,upc_scan
36525620,adidas Yeezy Slide Salt,Salt/Salt/Salt,5,ID5480,08/10/2024,$79.00,$8.05,$70.95,$75.08,$0.00,$0.00,$75.08,-$4.13,,upc_scan
36637987,Nike ZoomX Vaporfly 3 White Particle Grey,White/Particle Grey/Metallic Silver/Dark Smoke Grey,10.5,DV4129-100,08/10/2024,$156.00,$14.71,$141.29,$125.97,$0.00,$0.00,$125.97,$15.32,,upc_scan
